,Date,Value,Anomaly,state
25710,198203,2.14,0.83,Utah
25711,198303,2.55,1.24,Utah
25712,198403,1.28,-0.03,Utah
25713,198503,1.80,0.49,Utah
25714,198603,1.53,0.22,Utah
25715,198703,1.55,0.24,Utah
25716,198803,0.97,-0.34,Utah
25717,198903,1.20,-0.11,Utah
25718,199003,1.27,-0.04,Utah
25719,199103,1.66,0.35,Utah
25720,199203,1.83,0.52,Utah
25721,199303,1.52,0.21,Utah
25722,199403,0.83,-0.48,Utah
25723,199503,2.40,1.09,Utah
25724,199603,1.33,0.02,Utah
25725,199703,0.32,-0.99,Utah
25726,199803,1.61,0.30,Utah
25727,199903,0.41,-0.90,Utah
25728,200003,1.29,-0.02,Utah
25729,200103,1.24,-0.07,Utah
25730,200203,0.80,-0.51,Utah
25731,200303,1.33,0.02,Utah
25732,200403,0.33,-0.98,Utah
25733,200503,1.63,0.32,Utah
25734,200603,2.40,1.09,Utah
25735,200703,0.82,-0.49,Utah
25736,200803,0.67,-0.64,Utah
25737,200903,0.79,-0.52,Utah
25738,201003,1.30,-0.01,Utah
25739,201103,1.27,-0.04,Utah
25740,196004,0.85,-0.36,Utah
25741,196104,0.96,-0.25,Utah
25742,196204,0.85,-0.36,Utah
25743,196304,1.94,0.73,Utah
25744,196404,1.88,0.67,Utah
25745,196504,2.03,0.82,Utah
25746,196604,0.58,-0.63,Utah
25747,196704,1.15,-0.06,Utah
25748,196804,1.93,0.72,Utah
25749,196904,0.94,-0.27,Utah
25750,197004,1.12,-0.09,Utah
25751,197104,1.46,0.25,Utah
25752,197204,1.08,-0.13,Utah
25753,197304,1.59,0.38,Utah
25754,197404,1.27,0.06,Utah
25755,197504,1.31,0.10,Utah
25756,197604,1.35,0.14,Utah
25757,197704,0.32,-0.89,Utah
25758,197804,2.03,0.82,Utah
25759,197904,0.55,-0.66,Utah
25760,198004,0.88,-0.33,Utah
25761,198104,1.09,-0.12,Utah
25762,198204,0.64,-0.57,Utah
25763,198304,1.48,0.27,Utah
25764,198404,1.54,0.33,Utah
25765,198504,1.20,-0.01,Utah
25766,198604,2.27,1.06,Utah
25767,198704,0.50,-0.71,Utah
25768,198804,1.89,0.68,Utah
25769,198904,0.43,-0.78,Utah
25770,199004,1.35,0.14,Utah
25771,199104,1.12,-0.09,Utah
25772,199204,0.38,-0.83,Utah
25773,199304,0.82,-0.39,Utah
25774,199404,1.85,0.64,Utah
25775,199504,1.74,0.53,Utah
25776,199604,0.84,-0.37,Utah
25777,199704,1.85,0.64,Utah
25778,199804,1.34,0.13,Utah
25779,199904,2.60,1.39,Utah
25780,200004,0.58,-0.63,Utah
25781,200104,1.49,0.28,Utah
25782,200204,0.87,-0.34,Utah
25783,200304,0.93,-0.28,Utah
25784,200404,1.82,0.61,Utah
25785,200504,1.75,0.54,Utah
25786,200604,1.16,-0.05,Utah
25787,200704,0.91,-0.30,Utah
25788,200804,0.42,-0.79,Utah
25789,200904,1.56,0.35,Utah
25790,201004,1.39,0.18,Utah
25791,201104,2.02,0.81,Utah
25792,196005,0.56,-0.57,Utah
25793,196105,0.66,-0.47,Utah
25794,196205,1.20,0.07,Utah
25795,196305,0.28,-0.85,Utah
25796,196405,1.50,0.37,Utah
25797,196505,1.75,0.62,Utah
25798,196605,0.83,-0.30,Utah
25799,196705,1.80,0.67,Utah
25800,196805,1.17,0.04,Utah
25801,196905,0.52,-0.61,Utah
25802,197005,0.40,-0.73,Utah
25803,197105,1.42,0.29,Utah
25804,197205,0.19,-0.94,Utah
25805,197305,1.09,-0.04,Utah
25806,197405,0.15,-0.98,Utah
25807,197505,1.81,0.68,Utah
25808,197605,1.12,-0.01,Utah
25809,197705,2.12,0.99,Utah
25810,197805,1.04,-0.09,Utah
25811,197905,1.38,0.25,Utah
25812,198005,2.46,1.33,Utah
25813,198105,2.20,1.07,Utah
25814,198205,1.06,-0.07,Utah
25815,198305,1.58,0.45,Utah
25816,198405,0.54,-0.59,Utah
25817,198505,1.29,0.16,Utah
25818,198605,1.13,0.00,Utah
25819,198705,1.83,0.70,Utah
25820,198805,1.15,0.02,Utah
25821,198905,0.86,-0.27,Utah
25822,199005,0.79,-0.34,Utah
25823,199105,1.66,0.53,Utah
25824,199205,1.72,0.59,Utah
25825,199305,1.57,0.44,Utah
25826,199405,0.79,-0.34,Utah
25827,199505,3.06,1.93,Utah
25828,199605,1.36,0.23,Utah
25829,199705,1.11,-0.02,Utah
25830,199805,1.19,0.06,Utah
25831,199905,1.31,0.18,Utah
25832,200005,0.93,-0.20,Utah
25833,200105,0.65,-0.48,Utah
25834,200205,0.38,-0.75,Utah
25835,200305,1.08,-0.05,Utah
25836,200405,0.63,-0.50,Utah
25837,200505,1.74,0.61,Utah
25838,200605,0.42,-0.71,Utah
25839,200705,0.68,-0.45,Utah
25840,200805,1.07,-0.06,Utah
25841,200905,1.23,0.10,Utah
25842,201005,1.24,0.11,Utah
25843,201105,2.81,1.68,Utah
25844,196006,0.29,-0.49,Utah
25845,196106,0.14,-0.64,Utah
25846,196206,0.59,-0.19,Utah
25847,196306,1.25,0.47,Utah
25848,196406,1.42,0.64,Utah
25849,196506,1.41,0.63,Utah
25850,196606,0.28,-0.50,Utah
25851,196706,2.11,1.33,Utah
25852,196806,1.00,0.22,Utah
25853,196906,2.13,1.35,Utah
25854,197006,1.49,0.71,Utah
25855,197106,0.44,-0.34,Utah
25856,197206,1.19,0.41,Utah
25857,197306,0.97,0.19,Utah
25858,197406,0.11,-0.67,Utah
25859,197506,1.14,0.36,Utah
25860,197606,0.36,-0.42,Utah
25861,197706,0.36,-0.42,Utah
25862,197806,0.15,-0.63,Utah
25863,197906,0.22,-0.56,Utah
25864,198006,0.40,-0.38,Utah
25865,198106,0.41,-0.37,Utah
25866,198206,0.49,-0.29,Utah
25867,198306,0.95,0.17,Utah
25868,198406,1.62,0.84,Utah
25869,198506,0.63,-0.15,Utah
25870,198606,0.41,-0.37,Utah
25871,198706,0.44,-0.34,Utah
25872,198806,0.60,-0.18,Utah
25873,198906,0.47,-0.31,Utah
25874,199006,0.92,0.14,Utah
25875,199106,0.65,-0.13,Utah
25876,199206,0.54,-0.24,Utah
25877,199306,0.95,0.17,Utah
25878,199406,0.12,-0.66,Utah
25879,199506,1.63,0.85,Utah
25880,199606,0.37,-0.41,Utah
25881,199706,1.27,0.49,Utah
25882,199806,1.83,1.05,Utah
25883,199906,1.13,0.35,Utah
25884,200006,0.49,-0.29,Utah
25885,200106,0.37,-0.41,Utah
25886,200206,0.15,-0.63,Utah
25887,200306,0.56,-0.22,Utah
25888,200406,0.66,-0.12,Utah
25889,200506,1.43,0.65,Utah
25890,200606,0.42,-0.36,Utah
25891,200706,0.39,-0.39,Utah
25892,200806,0.65,-0.13,Utah
25893,200906,1.74,0.96,Utah
25894,201006,0.79,0.01,Utah
25895,201106,0.54,-0.24,Utah
25896,196007,0.39,-0.58,Utah
25897,196107,0.87,-0.10,Utah
25898,196207,0.52,-0.45,Utah
25899,196307,0.35,-0.62,Utah
25900,196407,0.49,-0.48,Utah
25901,196507,1.79,0.82,Utah
25902,196607,0.83,-0.14,Utah
25903,196707,1.07,0.10,Utah
25904,196807,1.19,0.22,Utah
25905,196907,1.16,0.19,Utah
25906,197007,1.40,0.43,Utah
25907,197107,0.46,-0.51,Utah
25908,197207,0.32,-0.65,Utah
25909,197307,1.25,0.28,Utah
25910,197407,1.03,0.06,Utah
25911,197507,1.57,0.60,Utah
25912,197607,0.95,-0.02,Utah
25913,197707,1.58,0.61,Utah
25914,197807,0.33,-0.64,Utah
25915,197907,0.47,-0.50,Utah
25916,198007,0.65,-0.32,Utah
25917,198107,0.89,-0.08,Utah
25918,198207,1.25,0.28,Utah
25919,198307,1.19,0.22,Utah
25920,198407,1.99,1.02,Utah
25921,198507,2.03,1.06,Utah
25922,198607,1.29,0.32,Utah
25923,198707,1.70,0.73,Utah
25924,198807,0.41,-0.56,Utah
25925,198907,0.83,-0.14,Utah
25926,199007,0.83,-0.14,Utah
25927,199107,0.65,-0.32,Utah
25928,199207,1.09,0.12,Utah
25929,199307,0.59,-0.38,Utah
25930,199407,0.32,-0.65,Utah
25931,199507,0.75,-0.22,Utah
25932,199607,0.84,-0.13,Utah
25933,199707,1.09,0.12,Utah
25934,199807,1.49,0.52,Utah
25935,199907,1.50,0.53,Utah
25936,200007,0.31,-0.66,Utah
25937,200107,0.95,-0.02,Utah
25938,200207,0.61,-0.36,Utah
25939,200307,0.39,-0.58,Utah
25940,200407,0.82,-0.15,Utah
25941,200507,0.41,-0.56,Utah
25942,200607,1.21,0.24,Utah
25943,200707,0.91,-0.06,Utah
25944,200807,0.53,-0.44,Utah
25945,200907,0.49,-0.48,Utah
25946,201007,0.83,-0.14,Utah
25947,201107,1.72,0.75,Utah
25948,196008,0.37,-0.83,Utah
25949,196108,2.12,0.92,Utah
25950,196208,0.25,-0.95,Utah
25951,196308,2.09,0.89,Utah
25952,196408,0.85,-0.35,Utah
25953,196508,1.77,0.57,Utah
25954,196608,0.96,-0.24,Utah
25955,196708,0.83,-0.37,Utah
25956,196808,2.27,1.07,Utah
25957,196908,1.02,-0.18,Utah
25958,197008,1.17,-0.03,Utah
25959,197108,1.65,0.45,Utah
25960,197208,0.91,-0.29,Utah
25961,197308,0.90,-0.30,Utah
25962,197408,0.33,-0.87,Utah
25963,197508,0.52,-0.68,Utah
25964,197608,0.51,-0.69,Utah
25965,197708,1.54,0.34,Utah
25966,197808,0.70,-0.50,Utah
25967,197908,1.07,-0.13,Utah
25968,198008,0.83,-0.37,Utah
25969,198108,1.07,-0.13,Utah
25970,198208,1.63,0.43,Utah
25971,198308,2.24,1.04,Utah
25972,198408,1.89,0.69,Utah
25973,198508,0.11,-1.09,Utah
25974,198608,1.36,0.16,Utah
25975,198708,1.63,0.43,Utah
25976,198808,1.05,-0.15,Utah
25977,198908,1.29,0.09,Utah
25978,199008,0.69,-0.51,Utah
25979,199108,1.37,0.17,Utah
25980,199208,1.04,-0.16,Utah
25981,199308,1.19,-0.01,Utah
25982,199408,1.23,0.03,Utah
25983,199508,0.93,-0.27,Utah
25984,199608,0.31,-0.89,Utah
25985,199708,2.04,0.84,Utah
25986,199808,0.82,-0.38,Utah
25987,199908,1.81,0.61,Utah
25988,200008,1.57,0.37,Utah
25989,200108,1.27,0.07,Utah
25990,200208,0.29,-0.91,Utah
25991,200308,1.19,-0.01,Utah
25992,200408,0.89,-0.31,Utah
25993,200508,1.32,0.12,Utah
25994,200608,0.90,-0.30,Utah
25995,200708,1.21,0.01,Utah
25996,200808,0.92,-0.28,Utah
25997,200908,0.39,-0.81,Utah
25998,201008,1.38,0.18,Utah
25999,201108,0.96,-0.24,Utah
26000,196009,1.02,-0.03,Utah
26001,196109,2.34,1.29,Utah
26002,196209,1.18,0.13,Utah
26003,196309,1.50,0.45,Utah
26004,196409,0.50,-0.55,Utah
26005,196509,1.73,0.68,Utah
26006,196609,0.92,-0.13,Utah
26007,196709,1.57,0.52,Utah
26008,196809,0.29,-0.76,Utah
26009,196909,0.82,-0.23,Utah
26010,197009,1.09,0.04,Utah
26011,197109,0.68,-0.37,Utah
26012,197209,1.29,0.24,Utah
26013,197309,0.91,-0.14,Utah
26014,197409,0.23,-0.82,Utah
26015,197509,0.50,-0.55,Utah
26016,197609,0.98,-0.07,Utah
26017,197709,0.75,-0.30,Utah
26018,197809,1.39,0.34,Utah
26019,197909,0.09,-0.96,Utah
26020,198009,1.76,0.71,Utah
26021,198109,1.32,0.27,Utah
26022,198209,3.67,2.62,Utah
26023,198309,1.59,0.54,Utah
26024,198409,0.95,-0.10,Utah
26025,198509,1.64,0.59,Utah
26026,198609,1.95,0.90,Utah
26027,198709,0.31,-0.74,Utah
26028,198809,0.73,-0.32,Utah
26029,198909,0.68,-0.37,Utah
26030,199009,1.35,0.30,Utah
26031,199109,1.58,0.53,Utah
26032,199209,0.52,-0.53,Utah
26033,199309,0.39,-0.66,Utah
26034,199409,1.18,0.13,Utah
26035,199509,0.71,-0.34,Utah
26036,199609,1.31,0.26,Utah
26037,199709,2.96,1.91,Utah
26038,199809,1.73,0.68,Utah
26039,199909,0.80,-0.25,Utah
26040,200009,0.93,-0.12,Utah
26041,200109,0.31,-0.74,Utah
26042,200209,2.27,1.22,Utah
26043,200309,0.64,-0.41,Utah
26044,200409,1.22,0.17,Utah
26045,200509,0.92,-0.13,Utah
26046,200609,1.40,0.35,Utah
26047,200709,1.40,0.35,Utah
26048,200809,0.62,-0.43,Utah
26049,200909,0.75,-0.30,Utah
26050,201009,0.26,-0.79,Utah
26051,201109,0.96,-0.09,Utah
26052,196010,1.81,0.59,Utah
26053,196110,1.46,0.24,Utah
26054,196210,0.95,-0.27,Utah
26055,196310,0.86,-0.36,Utah
26056,196410,0.19,-1.03,Utah
26057,196510,0.57,-0.65,Utah
26058,196610,0.86,-0.36,Utah
26059,196710,0.38,-0.84,Utah
26060,196810,0.82,-0.40,Utah
26061,196910,1.56,0.34,Utah
26062,197010,0.95,-0.27,Utah
26063,197110,2.48,1.26,Utah
26064,197210,3.69,2.47,Utah
26065,197310,0.56,-0.66,Utah
26066,197410,2.12,0.90,Utah
26067,197510,1.11,-0.11,Utah
26068,197610,0.68,-0.54,Utah
26069,197710,0.70,-0.52,Utah
26070,197810,0.53,-0.69,Utah
26071,197910,1.10,-0.12,Utah
26072,198010,1.27,0.05,Utah
26073,198110,2.89,1.67,Utah
26074,198210,1.24,0.02,Utah
26075,198310,1.12,-0.10,Utah
26076,198410,2.04,0.82,Utah
26077,198510,1.50,0.28,Utah
26078,198610,1.47,0.25,Utah
26079,198710,1.63,0.41,Utah
26080,198810,0.34,-0.88,Utah
26081,198910,0.77,-0.45,Utah
26082,199010,0.94,-0.28,Utah
26083,199110,1.36,0.14,Utah
26084,199210,1.50,0.28,Utah
26085,199310,1.95,0.73,Utah
26086,199410,2.07,0.85,Utah
26087,199510,0.25,-0.97,Utah
26088,199610,1.39,0.17,Utah
26089,199710,1.09,-0.13,Utah
26090,199810,2.10,0.88,Utah
26091,199910,0.12,-1.10,Utah
26092,200010,2.77,1.55,Utah
26093,200110,0.51,-0.71,Utah
26094,200210,1.32,0.10,Utah
26095,200310,0.43,-0.79,Utah
26096,200410,3.43,2.21,Utah
26097,200510,1.38,0.16,Utah
26098,200610,3.08,1.86,Utah
26099,200710,0.85,-0.37,Utah
26100,200810,0.82,-0.40,Utah
26101,200910,0.79,-0.43,Utah
26102,201010,2.57,1.35,Utah
26103,201110,1.42,0.20,Utah
26104,196011,1.45,0.38,Utah
26105,196111,1.03,-0.04,Utah
26106,196211,0.48,-0.59,Utah
26107,196311,1.35,0.28,Utah
26108,196411,1.47,0.40,Utah
26109,196511,2.09,1.02,Utah
26110,196611,0.75,-0.32,Utah
26111,196711,0.69,-0.38,Utah
26112,196811,0.59,-0.48,Utah
26113,196911,0.68,-0.39,Utah
26114,197011,1.68,0.61,Utah
26115,197111,0.86,-0.21,Utah
26116,197211,1.54,0.47,Utah
26117,197311,1.45,0.38,Utah
26118,197411,0.89,-0.18,Utah
26119,197511,0.97,-0.10,Utah
26120,197611,0.16,-0.91,Utah
26121,197711,0.65,-0.42,Utah
26122,197811,2.74,1.67,Utah
26123,197911,1.03,-0.04,Utah
26124,198011,0.76,-0.31,Utah
26125,198111,0.92,-0.15,Utah
26126,198211,1.77,0.70,Utah
26127,198311,2.35,1.28,Utah
26128,198411,1.01,-0.06,Utah
26129,198511,2.34,1.27,Utah
26130,198611,0.79,-0.28,Utah
26131,198711,1.88,0.81,Utah
26132,198811,1.29,0.22,Utah
26133,198911,0.51,-0.56,Utah
26134,199011,0.94,-0.13,Utah
26135,199111,1.47,0.40,Utah
26136,199211,0.88,-0.19,Utah
26137,199311,0.79,-0.28,Utah
26138,199411,1.77,0.70,Utah
26139,199511,0.54,-0.53,Utah
26140,199611,1.78,0.71,Utah
26141,199711,0.95,-0.12,Utah
26142,199811,1.03,-0.04,Utah
26143,199911,0.22,-0.85,Utah
26144,200011,0.68,-0.39,Utah
26145,200111,1.52,0.45,Utah
26146,200211,0.93,-0.14,Utah
26147,200311,1.35,0.28,Utah
26148,200411,1.69,0.62,Utah
26149,200511,0.65,-0.42,Utah
26150,200611,0.70,-0.37,Utah
26151,200711,0.33,-0.74,Utah
26152,200811,1.07,0.00,Utah
26153,200911,0.40,-0.67,Utah
26154,201011,1.40,0.33,Utah
26155,201111,0.90,-0.17,Utah
26156,196012,0.41,-0.68,Utah
26157,196112,0.94,-0.15,Utah
26158,196212,0.42,-0.67,Utah
26159,196312,0.37,-0.72,Utah
26160,196412,2.33,1.24,Utah
26161,196512,2.09,1.00,Utah
26162,196612,2.65,1.56,Utah
26163,196712,1.90,0.81,Utah
26164,196812,1.12,0.03,Utah
26165,196912,0.81,-0.28,Utah
26166,197012,1.20,0.11,Utah
26167,197112,1.92,0.83,Utah
26168,197212,1.65,0.56,Utah
26169,197312,0.97,-0.12,Utah
26170,197412,0.71,-0.38,Utah
26171,197512,0.67,-0.42,Utah
26172,197612,0.03,-1.06,Utah
26173,197712,1.13,0.04,Utah
26174,197812,1.73,0.64,Utah
26175,197912,0.62,-0.47,Utah
26176,198012,0.41,-0.68,Utah
26177,198112,1.21,0.12,Utah
26178,198212,1.42,0.33,Utah
26179,198312,2.58,1.49,Utah
26180,198412,1.61,0.52,Utah
26181,198512,0.81,-0.28,Utah
26182,198612,0.37,-0.72,Utah
26183,198712,1.06,-0.03,Utah
26184,198812,1.09,0.00,Utah
26185,198912,0.15,-0.94,Utah
26186,199012,0.89,-0.20,Utah
26187,199112,0.70,-0.39,Utah
26188,199212,1.52,0.43,Utah
26189,199312,0.49,-0.60,Utah
26190,199412,0.90,-0.19,Utah
26191,199512,0.91,-0.18,Utah
26192,199612,1.71,0.62,Utah
26193,199712,0.65,-0.44,Utah
26194,199812,0.60,-0.49,Utah
26195,199912,0.55,-0.54,Utah
26196,200012,0.64,-0.45,Utah
26197,200112,1.12,0.03,Utah
26198,200212,0.71,-0.38,Utah
26199,200312,1.76,0.67,Utah
26200,200412,1.29,0.20,Utah
26201,200512,1.08,-0.01,Utah
26202,200612,0.81,-0.28,Utah
26203,200712,2.20,1.11,Utah
26204,200812,1.69,0.60,Utah
26205,200912,1.56,0.47,Utah
26206,201012,3.38,2.29,Utah
26207,201112,0.51,-0.58,Utah
26208,196001,2.81,-0.25,Vermont
26209,196101,1.45,-1.61,Vermont
26210,196201,2.31,-0.75,Vermont
26211,196301,2.58,-0.48,Vermont
26212,196401,3.91,0.85,Vermont
26213,196501,1.62,-1.44,Vermont
26214,196601,2.48,-0.58,Vermont
26215,196701,1.85,-1.21,Vermont
26216,196801,1.85,-1.21,Vermont
26217,196901,2.48,-0.58,Vermont
26218,197001,0.88,-2.18,Vermont
26219,197101,2.04,-1.02,Vermont
26220,197201,2.20,-0.86,Vermont
26221,197301,3.62,0.56,Vermont
26222,197401,3.07,0.01,Vermont
26223,197501,3.30,0.24,Vermont
26224,197601,4.84,1.78,Vermont
26225,197701,2.48,-0.58,Vermont
26226,197801,6.45,3.39,Vermont
26227,197901,7.13,4.07,Vermont
26228,198001,1.34,-1.72,Vermont
26229,198101,0.70,-2.36,Vermont
26230,198201,3.06,0.00,Vermont
26231,198301,3.76,0.70,Vermont
26232,198401,1.55,-1.51,Vermont
26233,198501,1.65,-1.41,Vermont
26234,198601,4.73,1.67,Vermont
26235,198701,3.45,0.39,Vermont
26236,198801,1.80,-1.26,Vermont
26237,198901,1.52,-1.54,Vermont
26238,199001,4.19,1.13,Vermont
26239,199101,2.71,-0.35,Vermont
26240,199201,2.51,-0.55,Vermont
26241,199301,3.19,0.13,Vermont
26242,199401,4.16,1.10,Vermont
26243,199501,3.13,0.07,Vermont
26244,199601,4.81,1.75,Vermont
26245,199701,3.26,0.20,Vermont
26246,199801,5.88,2.82,Vermont
26247,199901,5.73,2.67,Vermont
26248,200001,3.79,0.73,Vermont
26249,200101,1.55,-1.51,Vermont
26250,200201,2.55,-0.51,Vermont
26251,200301,2.01,-1.05,Vermont
26252,200401,1.20,-1.86,Vermont
26253,200501,3.00,-0.06,Vermont
26254,200601,4.57,1.51,Vermont
26255,200701,3.49,0.43,Vermont
26256,200801,2.39,-0.67,Vermont
26257,200901,2.77,-0.29,Vermont
26258,201001,2.51,-0.55,Vermont
26259,201101,2.29,-0.77,Vermont
26260,196002,3.60,1.03,Vermont
26261,196102,2.67,0.10,Vermont
26262,196202,2.98,0.41,Vermont
26263,196302,2.36,-0.21,Vermont
26264,196402,1.37,-1.20,Vermont
26265,196502,2.38,-0.19,Vermont
26266,196602,2.55,-0.02,Vermont
26267,196702,2.33,-0.24,Vermont
26268,196802,1.32,-1.25,Vermont
26269,196902,2.96,0.39,Vermont
26270,197002,3.00,0.43,Vermont
26271,197102,3.85,1.28,Vermont
26272,197202,3.04,0.47,Vermont
26273,197302,2.19,-0.38,Vermont
26274,197402,2.84,0.27,Vermont
26275,197502,2.84,0.27,Vermont
26276,197602,4.00,1.43,Vermont
26277,197702,2.47,-0.10,Vermont
26278,197802,0.90,-1.67,Vermont
26279,197902,1.57,-1.00,Vermont
26280,198002,0.96,-1.61,Vermont
26281,198102,6.74,4.17,Vermont
26282,198202,3.09,0.52,Vermont
26283,198302,2.25,-0.32,Vermont
26284,198402,3.28,0.71,Vermont
26285,198502,2.35,-0.22,Vermont
26286,198602,2.22,-0.35,Vermont
26287,198702,0.49,-2.08,Vermont
26288,198802,2.93,0.36,Vermont
26289,198902,1.96,-0.61,Vermont
26290,199002,3.26,0.69,Vermont
26291,199102,1.36,-1.21,Vermont
26292,199202,2.40,-0.17,Vermont
26293,199302,2.85,0.28,Vermont
26294,199402,1.54,-1.03,Vermont
26295,199502,2.43,-0.14,Vermont
26296,199602,2.55,-0.02,Vermont
26297,199702,2.59,0.02,Vermont
26298,199802,2.35,-0.22,Vermont
26299,199902,1.53,-1.04,Vermont
26300,200002,3.51,0.94,Vermont
26301,200102,3.07,0.50,Vermont
26302,200202,3.28,0.71,Vermont
26303,200302,1.89,-0.68,Vermont
26304,200402,1.24,-1.33,Vermont
26305,200502,2.41,-0.16,Vermont
26306,200602,2.18,-0.39,Vermont
26307,200702,2.60,0.03,Vermont
26308,200802,6.10,3.53,Vermont
26309,200902,2.28,-0.29,Vermont
26310,201002,3.11,0.54,Vermont
26311,201102,3.56,0.99,Vermont
26312,196003,2.00,-1.09,Vermont
26313,196103,2.31,-0.78,Vermont
26314,196203,1.88,-1.21,Vermont
26315,196303,2.89,-0.20,Vermont
26316,196403,4.21,1.12,Vermont
26317,196503,0.98,-2.11,Vermont
26318,196603,3.35,0.26,Vermont
26319,196703,1.33,-1.76,Vermont
26320,196803,4.02,0.93,Vermont
26321,196903,2.24,-0.85,Vermont
26322,197003,2.56,-0.53,Vermont
26323,197103,3.82,0.73,Vermont
26324,197203,4.39,1.30,Vermont
26325,197303,2.90,-0.19,Vermont
26326,197403,4.05,0.96,Vermont
26327,197503,3.38,0.29,Vermont
26328,197603,3.67,0.58,Vermont
26329,197703,4.26,1.17,Vermont
26330,197803,2.90,-0.19,Vermont
26331,197903,2.96,-0.13,Vermont
26332,198003,3.94,0.85,Vermont
26333,198103,1.31,-1.78,Vermont
26334,198203,2.85,-0.24,Vermont
26335,198303,4.09,1.00,Vermont
26336,198403,3.29,0.20,Vermont
26337,198503,3.11,0.02,Vermont
26338,198603,3.97,0.88,Vermont
26339,198703,2.14,-0.95,Vermont
26340,198803,1.85,-1.24,Vermont
26341,198903,2.95,-0.14,Vermont
26342,199003,3.01,-0.08,Vermont
26343,199103,3.57,0.48,Vermont
26344,199203,3.28,0.19,Vermont
26345,199303,3.52,0.43,Vermont
26346,199403,4.16,1.07,Vermont
26347,199503,2.35,-0.74,Vermont
26348,199603,1.68,-1.41,Vermont
26349,199703,3.90,0.81,Vermont
26350,199803,3.73,0.64,Vermont
26351,199903,4.14,1.05,Vermont
26352,200003,2.95,-0.14,Vermont
26353,200103,5.62,2.53,Vermont
26354,200203,3.70,0.61,Vermont
26355,200303,2.69,-0.40,Vermont
26356,200403,1.90,-1.19,Vermont
26357,200503,2.80,-0.29,Vermont
26358,200603,1.67,-1.42,Vermont
26359,200703,3.59,0.50,Vermont
26360,200803,4.85,1.76,Vermont
26361,200903,2.52,-0.57,Vermont
26362,201003,3.94,0.85,Vermont
26363,201103,4.70,1.61,Vermont
26364,196004,4.23,0.88,Vermont
26365,196104,4.45,1.10,Vermont
26366,196204,4.08,0.73,Vermont
26367,196304,2.88,-0.47,Vermont
26368,196404,2.74,-0.61,Vermont
26369,196504,2.46,-0.89,Vermont
26370,196604,1.19,-2.16,Vermont
26371,196704,4.09,0.74,Vermont
26372,196804,3.40,0.05,Vermont
26373,196904,4.18,0.83,Vermont
26374,197004,3.71,0.36,Vermont
26375,197104,2.21,-1.14,Vermont
26376,197204,2.76,-0.59,Vermont
26377,197304,4.40,1.05,Vermont
26378,197404,4.00,0.65,Vermont
26379,197504,2.90,-0.45,Vermont
26380,197604,3.21,-0.14,Vermont
26381,197704,4.19,0.84,Vermont
26382,197804,2.78,-0.57,Vermont
26383,197904,3.49,0.14,Vermont
26384,198004,3.14,-0.21,Vermont
26385,198104,3.37,0.02,Vermont
26386,198204,3.46,0.11,Vermont
26387,198304,6.02,2.67,Vermont
26388,198404,3.24,-0.11,Vermont
26389,198504,2.30,-1.05,Vermont
26390,198604,1.67,-1.68,Vermont
26391,198704,3.48,0.13,Vermont
26392,198804,3.68,0.33,Vermont
26393,198904,3.03,-0.32,Vermont
26394,199004,3.84,0.49,Vermont
26395,199104,3.29,-0.06,Vermont
26396,199204,2.92,-0.43,Vermont
26397,199304,4.10,0.75,Vermont
26398,199404,4.21,0.86,Vermont
26399,199504,2.18,-1.17,Vermont
26400,199604,6.51,3.16,Vermont
26401,199704,3.01,-0.34,Vermont
26402,199804,2.52,-0.83,Vermont
26403,199904,0.88,-2.47,Vermont
26404,200004,5.93,2.58,Vermont
26405,200104,0.99,-2.36,Vermont
26406,200204,4.46,1.11,Vermont
26407,200304,2.81,-0.54,Vermont
26408,200404,3.22,-0.13,Vermont
26409,200504,5.04,1.69,Vermont
26410,200604,3.25,-0.10,Vermont
26411,200704,5.16,1.81,Vermont
26412,200804,3.53,0.18,Vermont
26413,200904,2.54,-0.81,Vermont
26414,201004,3.32,-0.03,Vermont
26415,201104,6.22,2.87,Vermont
26416,196005,3.47,-0.29,Vermont
26417,196105,3.39,-0.37,Vermont
26418,196205,3.04,-0.72,Vermont
26419,196305,3.14,-0.62,Vermont
26420,196405,3.51,-0.25,Vermont
26421,196505,1.10,-2.66,Vermont
26422,196605,3.34,-0.42,Vermont
26423,196705,4.95,1.19,Vermont
26424,196805,3.99,0.23,Vermont
26425,196905,4.11,0.35,Vermont
26426,197005,3.61,-0.15,Vermont
26427,197105,3.48,-0.28,Vermont
26428,197205,4.16,0.40,Vermont
26429,197305,6.13,2.37,Vermont
26430,197405,5.45,1.69,Vermont
26431,197505,1.81,-1.95,Vermont
26432,197605,5.83,2.07,Vermont
26433,197705,1.57,-2.19,Vermont
26434,197805,2.44,-1.32,Vermont
26435,197905,5.20,1.44,Vermont
26436,198005,1.90,-1.86,Vermont
26437,198105,3.81,0.05,Vermont
26438,198205,1.75,-2.01,Vermont
26439,198305,6.77,3.01,Vermont
26440,198405,9.08,5.32,Vermont
26441,198505,3.48,-0.28,Vermont
26442,198605,4.24,0.48,Vermont
26443,198705,2.11,-1.65,Vermont
26444,198805,2.61,-1.15,Vermont
26445,198905,5.62,1.86,Vermont
26446,199005,5.49,1.73,Vermont
26447,199105,3.61,-0.15,Vermont
26448,199205,2.40,-1.36,Vermont
26449,199305,2.23,-1.53,Vermont
26450,199405,4.23,0.47,Vermont
